,Retail_Product_Color,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2Name,Retail_Product_Level3Name,Retail_Product_Level4Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_SOHQTY,Retail_CCQTY,_merge,diff,unders
1799,JEANS,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 PRD INK BERMUDA INFO USED E E,9686500004.0,10,BERMUDA,1,0,left_only,-1,1
1800,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD MARCA DE TERCEIROS C,9483370003.0,40,CALÇA JEANS,1,0,left_only,-1,1
1801,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS INK LISO 02ma00661 JEANS 4,9571200005.0,46,BERMUDA JEANS,2,0,left_only,-2,2
1802,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  CRN PRD INK ELASTICO CLOCHARD MAR,9265730004.0,42,CALÇA JEANS,2,2,both,0,0
1803,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAI,RELOGIO XGAMES MASC PRATA AVULSO ANALOGI,9628290000.0,,MASCULINO PRATA,2,2,both,0,0
1804,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBL,RELOGIO LINCE DOURADO KIT COLAR   BRINCO,9477720000.0,,KIT FEMININO DOURADO,1,1,both,0,0
1805,,W,BELEZA,WB,WBI,WBIC,DESODORANTE HIDRATANTE CORPORAL JEQUITI,9539840000.0,,HIDRATANTE CORPORAL,1,1,both,0,0
1806,PRETO,C,VESTUARIO,CM,CMB,CMBB,BERMUDA JEANS CRN MSA INK CHINO LISO 220,9578790014.0,50,BERMUDA SARJA,1,0,left_only,-1,1
1807,BRANCO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS BIQUINI COTTON  ESTA,8831730002.0,G,CALCINHA / BOTTOM,2,2,both,0,0
1808,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS EVT PAIS CRN PRD INK BERMU,9578940001.0,38,BERMUDA JEANS,1,1,both,0,0
1809,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384070001.0,34,BOTTOM CURTO JEANS,1,0,left_only,-1,1
1810,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF PRD INK USED TANK PUIDOS,9479600003.0,40,CALÇA JEANS,1,0,left_only,-1,1
1811,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK CALCA  JV PRD INK,9561520004.0,38,CALÇA JEANS,1,1,both,0,0
1812,BRANCO,C,VESTUARIO,CP,CPM,CPMG,2 PARES MEIA CURTA SLO WARNER LOONEY TUN,9556430001.0,34/39,MEIA CASUAL/ESPORTIVA,6,6,both,0,0
1813,PRETO,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA CJ MSA ELLA CALECON BICOLOR PRE,9469210001.0,G,CALCINHA / BOTTOM,2,2,both,0,0
1814,AZUL,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN EVT NAMO EL,9561230001.0,G,SHORT DOLL,1,1,both,0,0
1815,PRETO,C,VESTUARIO,CN,CNC,CNCB,SHORT DOLL JV CN SLO DISNEY V ESTAMPADO,9297020001.0,G,CALCINHA / BOTTOM,2,2,both,0,0
1816,AZUL,C,VESTUARIO,CP,CPM,CPMG,3 PARES MEIA CURTA ACC FCX LISTRAS MARIN,9502340001.0,34/39,MEIA CASUAL/ESPORTIVA,10,0,left_only,-10,10
1817,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS INK JEANS AZUL CLARO  LISO J,9654220001.0,36,CALÇA JEANS,1,1,both,0,0
1818,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS JV MSA INK BARRA DESFIADA BI,9384690006.0,44,BOTTOM CURTO JEANS,1,0,left_only,-1,1
1819,SORTIDO,C,VESTUARIO,C6,C6A,C6AA,3 CALCINHAS APP TANGA TRS COTTON LISO PR,4871130002.0,M,CALCINHA / BOTTOM,0,0,left_only,0,0
1820,BRANCO,C,VESTUARIO,C6,C6A,C6AA,3 CALCINHAS APP TANGA TRS COTTON LISO ME,6944100006.0,M,CALCINHA / BOTTOM,4,3,both,-1,1
1821,PRETO,C,VESTUARIO,CM,CMB,CMBB,BERMUDA SARJA CRN MSA INK 5 POCKETS  LIS,9498160006.0,46,BERMUDA SARJA,2,0,left_only,-2,2
1822,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED B,9440900005.0,44,CALÇA JEANS,2,0,left_only,-2,2
1823,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA BU,9468540008.0,GG,SHORT DOLL,2,2,both,0,0
1824,CINZA,C,VESTUARIO,C7,C7A,C7AK,CALCINHA C7 ELLA ESTAMPADO CINZA M CINZA,9458240004.0,M,KIT CALCINHA,2,2,both,0,0
1825,ROSA,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN BASE CJ MSA ELLA LISO ROSA 44 RO,9424680003.0,44,SOUTIEN / TOP,3,2,both,-1,1
1826,CINZA,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN SLO DISNEY V,9443520004.0,P,CAMISOLA / ROBE,1,1,both,0,0
1827,AZUL,C,VESTUARIO,CM,CMB,CMBB,BERMUDA CM SLO INK CHINO MINI PRINT MARI,8629980004.0,44,BERMUDA SARJA,1,0,left_only,-1,1
1828,PRETO,C,VESTUARIO,CM,CMB,CMBA,CALCA CM MSA INK JOGGER LISO 34099 PRETO,9373000004.0,44,CALÇA SARJA,1,0,left_only,-1,1
1829,CINZA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,9577780002.0,GG,SHORT DOLL,2,2,both,0,0
1830,VERDE,C,VESTUARIO,CM,CMC,CMCB,BERMUDA SARJA JV PRD INK AMACIADA CARGO,9486490007.0,48,BERMUDA JOVEM,1,0,left_only,-1,1
1831,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK ESMERI,9412420002.0,38,CALÇA JEANS,2,1,both,-1,1
1832,MARROM,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MAIS ACESSORIOS OCULOS FEM AC,9717370001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
1833,PRETO,C,VESTUARIO,CP,CPM,CPMG,2 PARES  MEIA CCXPCURTA SLO WARNER HARRY,9590940001.0,34/39,MEIA CASUAL/ESPORTIVA,2,1,both,-1,1
1834,VERDE,C,VESTUARIO,CM,CMB,CMBB,BERMUDA SARJA CF PRD INK LISO VERDE 50 V,9569870007.0,50,BERMUDA SARJA,1,0,left_only,-1,1
1835,ROSA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,9581350006.0,M,SHORT DOLL,4,4,both,0,0
1836,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBL,RELOGIO LINCE FEMININO DOURADO P4 C PULS,9216370000.0,,KIT FEMININO DOURADO,1,1,both,0,0
1837,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED B,9440920002.0,48,CALÇA JEANS,1,0,left_only,-1,1
1838,CINZA,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9589320008.0,GG,CAMISOLA / ROBE,3,0,left_only,-3,3
1839,AZUL,C,VESTUARIO,CP,CPC,CPCD,CHINELO ABERTO EVA STITCH AZUL ESTAMPADO,9666040003.0,39/40,CHINELOS,4,4,both,0,0
1840,BRANCO,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG P1 RENDA BCA ADA 52 BRANCO CL,9458340004.0,52,SOUTIEN / TOP,2,1,both,-1,1
1841,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ MSA ELLA BASE BICOLOR PRETO 4,9469200002.0,42,SOUTIEN / TOP,3,3,both,0,0
1842,BRANCO,C,VESTUARIO,C6,C6A,C6AB,CALCINHA APP TRS CAVADA ABRUPT BRANCO RE,8365010001.0,M,CALCINHA / BOTTOM,3,3,both,0,0
1843,PRETO,C,VESTUARIO,C5,C5A,C5AB,OCULOS  C5 MSA MAIS ACESSORIOS FEM MET G,9682370001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
1844,,W,BELEZA,WK,WKG,WKGA,ESTOJO COFFRET ANNECY CASHMERE 200ML,9575650000.0,,PRODUTOS PARA CORPO,3,3,both,0,0
1845,VERDE,C,VESTUARIO,CY,CYC,CYCE,JAQUETA MANGA LONGA SARJA PS PRD INK CAP,9427870003.0,46,TOP PLUS,2,0,left_only,-2,2
1846,ROSA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA ES,9438660001.0,M,SHORT DOLL,3,2,both,-1,1
1847,MARROM,C,VESTUARIO,C5,C5A,C5AA,OCULOS FEM ACE TARTARUGA EXAGONAL  MARRO,9573920001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
1848,PRETO,C,VESTUARIO,C7,C7A,C7AK,CALC TG BAS KIT 2X1 PTO ROXO LIV C7 G PR,8516990003.0,G,KIT CALCINHA,1,0,left_only,-1,1
1849,BEGE,C,VESTUARIO,CY,CYA,CYAA,CALCA SARJA CRN MSA INK SEM COSTURA  LIS,9588410005.0,42,CALÇA JEANS,2,0,left_only,-2,2
1850,JEANS,C,VESTUARIO,C8,C8C,C8CB,SHORT C8 SLO JUVA MARCA DE TERCEIROS CLO,9434230003.0,14,SHORT/SAIA,9,0,left_only,-9,9
1851,AZUL,C,VESTUARIO,CY,CYA,CYAB,CALCA  CF SLO INK BARRA VIRADA MARINHO 1,9265870007.0,34,CALÇA SARJA,1,0,left_only,-1,1
1852,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  JV PRD INK VISTA ABOTOADA E RASGO,9596730005.0,42,CALÇA JEANS,1,1,both,0,0
1853,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK ELASTICO E AMARR,9480260005.0,46,BOTTOM CURTO JEANS,2,2,both,0,0
1854,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS CRN MSA INK USED BIGODE DE,9578640005.0,46,BERMUDA JEANS,1,0,left_only,-1,1
1855,ROSA,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN BASE CJ MSA ELLA LISO ROSA 46 RO,9424680004.0,46,SOUTIEN / TOP,3,3,both,0,0
1856,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS EVT PAIS CRN MSA INK USED BI,9578190006.0,36,CALÇA JEANS,1,0,left_only,-1,1
1857,PRATA,C,VESTUARIO,C5,C5E,C5EA,CONJUNTO NIQUEL COM PEDRA OVAL AZUL CLAR,9593750001.0,SEM TAMANHO,CONJUNTO,6,0,left_only,-6,6
1858,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS INK  SKYBLEATCH BARRA NAVALH,9563150004.0,40,CALÇA JEANS,1,1,both,0,0
1859,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9383960004.0,40,BOTTOM CURTO JEANS,1,0,left_only,-1,1
1860,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA JEANS PS MSA INK BARRA FEITA 5 POC,9166830002.0,48,CALÇA JEANS PLUS,3,1,both,-2,2
1861,JEANS,C,VESTUARIO,CY,CYA,CYAI,VESTIDO MANGA CURTA JEANS CRN PRD INK MA,9427880003.0,42,INTEIRO,1,1,both,0,0
1862,PRETO,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA BIQUINI CJ MSA ELLA BICOLOR LIS,9424760003.0,M,CALCINHA / BOTTOM,4,4,both,0,0
1863,JEANS,C,VESTUARIO,CY,CYA,CYAF,TOP SEM MANGA JEANS CRN PRD INK CORSET L,9594460006.0,40,TOP,2,2,both,0,0
1864,BRANCO,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA APP SLO BIQUINI RENDA BRANCO PP,7738190003.0,G,CALCINHA / BOTTOM,2,1,both,-1,1
1865,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK SKY SEM COSTURA,9480650006.0,46,CALÇA JEANS,1,1,both,0,0
1866,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF SLO INK USED TANK ESMERIL,9480810005.0,46,CALÇA JEANS,3,1,both,-2,2
1867,AZUL,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR SLO ELLA ESTAMPADO AZUL G AZ,9707390001.0,G,KIT CALCINHA,2,2,both,0,0
1868,VERDE,C,VESTUARIO,CY,CYA,CYAE,SHORT SARJA CRN SLO INK AMASSADINHO VERD,9573170006.0,38,BOTTOM CURTO SARJA,2,0,left_only,-2,2
1869,DOURADO,C,VESTUARIO,C5,C5E,C5EA,CJT COLAR E BRINCO  DOURADO SEM TAMANHO,9705270001.0,SEM TAMANHO,CONJUNTO,3,0,left_only,-3,3
1870,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS APP CS SLO SLIM ANDORRA LARI,8132690004.0,42,CALÇA JEANS,1,1,both,0,0
1871,,H,ELETRO-ELETRONICOS,HB,HBH,HBHA,MOTO G31 128GB GRAFITE,9389680000.0,,MOTOROLA,2,2,both,0,0
1872,ROSA,C,VESTUARIO,C5,C5B,C5BA,OCULOS  C5 MSA MAIS ACESSORIOS INFA ACET,9683320001.0,UNICO,ÓCULOS INF ACETATO,1,0,left_only,-1,1
1873,BRANCO,C,VESTUARIO,C6,C6A,C6AT,2  SOUTIENS APP TRS PUSH UP C  BJ LISO T,7205860001.0,42,SOUTIEN / TOP,2,0,left_only,-2,2
1874,VERDE,C,VESTUARIO,CY,CYC,CYCE,JAQUETA MANGA LONGA SARJA PS PRD INK BAS,9422310006.0,56,TOP PLUS,1,0,left_only,-1,1
1875,AZUL,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN MSA INK CALCA MASC AMACI,9756230004.0,44,CALÇA JEANS,3,0,left_only,-3,3
1876,OFF WHITE,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN ELLA  CROPP,9669640002.0,GG,SHORT DOLL,1,1,both,0,0
1877,PRETO,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 PRD COS ELASTICO JUVO INK COS E,9406610003.0,14,CALÇA,2,0,left_only,-2,2
1878,PRETO,C,VESTUARIO,CJ,CJA,CJAS,SHORT DOLL APP SNS SLO ELLA LISO PRETO M,8830400003.0,M,SHORT DOLL,3,3,both,0,0
1879,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN PRD INK  SUPER STONE   U,9486390003.0,40,CALÇA JEANS,2,0,left_only,-2,2
1880,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANS INK COM AMARRACAO LISO JEANS,9575840004.0,52,BOTTOM CURTO JEANS PLUS,1,1,both,0,0
1881,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF MSA INK USED E TANK LISO,9479660003.0,40,CALÇA JEANS,3,0,left_only,-3,3
1882,ROSA,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ PRD ELLA LISO ROSA GG ROSA M,9456160002.0,GG,KIT CALCINHA,2,2,both,0,0
1883,JEANS,C,VESTUARIO,CY,CYC,CYCD,SAIA JEANS PS PRD INK MARIAS ELASTICO TR,9481240002.0,52,BOTTOM CURTO JEANS PLUS,2,0,left_only,-2,2
1884,ROSA,C,VESTUARIO,CR,CRA,CRAB,CALCINHA CR PRD ELLA RENDAA TRIANGULO LI,9383040004.0,P,CALCINHA / BOTTOM,2,1,both,-1,1
1885,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  JV PRD INK VISTA ABOTOADA E RASGO,9596730002.0,36,CALÇA JEANS,1,0,left_only,-1,1
1886,VERDE,C,VESTUARIO,CY,CYA,CYAB,CALCA  CRN MSA INK BARRA NAVALHADA LISO,9479830003.0,42,CALÇA SARJA,2,0,left_only,-2,2
1887,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9392570001.0,34,BOTTOM CURTO JEANS,2,0,left_only,-2,2
1888,JEANS,C,VESTUARIO,C8,C8C,C8CC,JAQUETA MANGA LONGA INFA C8 PRD INK STON,9483720001.0,4,TOP/JAQUETA,2,1,both,-1,1
1889,ROSA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN PRD MICKEY,9353140001.0,G,SHORT DOLL,2,2,both,0,0
1890,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN PRD INK EVT SUPER STONE,9561450005.0,44,CALÇA JEANS,2,0,left_only,-2,2
1891,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK BARRA,9480860003.0,40,CALÇA JEANS,2,0,left_only,-2,2
1892,PRETO,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG BASICO PTO ERI C7 50 PRETO,7998040003.0,50,SOUTIEN / TOP,1,1,both,0,0
1893,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,CALCINHA APP TRS  CALCA ALTA MFB SAFIRA,8806680001.0,EG,CALCINHA / BOTTOM,2,0,left_only,-2,2
1894,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN MSA INK AMACIADAUSED LIS,9578050004.0,44,CALÇA JEANS,3,0,left_only,-3,3
1895,ROSA,C,VESTUARIO,C8,C8A,C8AA,CALCA C8 PRD PPA INK CLOCHARD COM 2 BOTO,9483530001.0,1,CALÇA,1,1,both,0,0
1896,,W,BELEZA,WA,WAC,WACP,DESODORANTE COLONIA FEMININA DESIREE SCA,9629440000.0,,PERFUME,3,2,both,-1,1
1897,BRANCO,C,VESTUARIO,CR,CRA,CRAB,BIQUINI CR SLO ELLA LISO BRANCO M BRANCO,9671720003.0,M,CALCINHA / BOTTOM,4,4,both,0,0
1898,ROSA,C,VESTUARIO,CP,CPM,CPMG,2 PARES MEIA INVISIVEL ACC SLO PANDA ROS,9659280001.0,34/39,MEIA CASUAL/ESPORTIVA,7,5,both,-2,2
1899,PRATEADO,C,VESTUARIO,C5,C5C,C5CA,BRINCO GEOMETRICO TRIANGULO PRATEADO LTB,9514790001.0,CURTO,BRINCO,7,0,left_only,-7,7
1900,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK SKY RA,9479720002.0,38,CALÇA JEANS,1,0,left_only,-1,1
1901,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM USED FILIGR,9440870001.0,36,CALÇA JEANS,2,0,left_only,-2,2
1902,PRETO,C,VESTUARIO,C7,C7A,C7AK,CALC TG BAS KIT 2X1  PTO CHOCO LIV C7 P,8516950001.0,P,KIT CALCINHA,1,1,both,0,0
1903,JEANS,C,VESTUARIO,CY,CYA,CYAH,SHORT JEANS JV MSA INK ELASTICO CINTURA,9592950006.0,44,SAIA,3,0,left_only,-3,3
1904,JEANS,C,VESTUARIO,CY,CYA,CYAF,TOP SEM MANGA CY SAW EVT LAN MARCA DE TE,9703600003.0,40,TOP,2,0,left_only,-2,2
1905,MARROM,C,VESTUARIO,CY,CYA,CYAD,SAIA   SAW MARCA DE TERCEIROS MARROM DES,9660000003.0,40,BOTTOM CURTO JEANS,2,0,left_only,-2,2
1906,ROSA,C,VESTUARIO,CY,CYA,CYAH,BERMUDA SARJA CF MSA INK MEIA COXA VISTA,9593120003.0,40,SAIA,2,0,left_only,-2,2
1907,JEANS,C,VESTUARIO,CY,CYC,CYCD,BERMUDA PS PRD COM RASGOS 02FE00603 JEAN,9633180004.0,52,BOTTOM CURTO JEANS PLUS,2,0,left_only,-2,2
1908,JEANS,C,VESTUARIO,CY,CYA,CYAF,TOP SEM MANGA JEANS CRN PRD INK CORSET L,9594460002.0,38,TOP,2,2,both,0,0
1909,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK VISTA ABOTOADA E,9480150005.0,42,BOTTOM CURTO JEANS,2,0,left_only,-2,2
1910,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA CY SAW MARCA DE TERCEIROS MOM LISO,9692450002.0,36,CALÇA JEANS,2,0,left_only,-2,2
1911,CINZA,C,VESTUARIO,CN,CNC,CNCK,CALCINHA JV CN SLO ELLA CACHORRO  ESTAMP,9456460001.0,G,KIT CALCINHA,3,3,both,0,0
1912,CHOCOLATE,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN PUSH UP ESS C9 PRD RENDA CHOCOLA,9316940001.0,42,SOUTIEN / TOP,3,0,left_only,-3,3
1913,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384110005.0,42,BOTTOM CURTO JEANS,2,0,left_only,-2,2
1914,PRETO,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN BASE ESS C9 PRD RENDA BOJO PRETO,7944140003.0,44,SOUTIEN / TOP,1,0,left_only,-1,1
1915,JEANS,C,VESTUARIO,CY,CYA,CYAF,BLUSA MANGA CURTA JEANS CRN PRD INK MANG,9420930004.0,42,TOP,2,0,left_only,-2,2
1916,MARROM,C,VESTUARIO,C5,C5A,C5AB,OCULOS  C5 MAIS ACESSORIOS OCULOS FEMINI,9718550001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
1917,PRETO,C,VESTUARIO,C8,C8D,C8DB,BERMUDA EVT PAIS C8 PRD INFO INK COM COR,9483920002.0,6,BERMUDA,3,0,left_only,-3,3
1918,AZUL,C,VESTUARIO,CR,CRB,CRBK,CALCINHA CR PRD ELLA GRAVATARIA ESTAMPAD,9390120004.0,P,KIT CALCINHA,2,2,both,0,0
1919,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM USED BIGODE,9440490002.0,38,CALÇA JEANS,1,0,left_only,-1,1
1920,ROSA,C,VESTUARIO,CR,CRA,CRAT,SOUTIEN CR SLO ELLA RENDA  LISO ROSA 44,9647260001.0,44,SOUTIEN / TOP,3,1,both,-2,2
1921,AZUL,C,VESTUARIO,C6,C6A,C6AT,2 SOUTIENS APP TRS COM BOJO POA REF 4287,7744280002.0,42,SOUTIEN / TOP,1,1,both,0,0
1922,DOURADO,C,VESTUARIO,C5,C5A,C5AB,OCULOS UNI MET DOURADO REDONDO COLOR VC2,9561930001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
1923,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384070006.0,44,BOTTOM CURTO JEANS,4,1,both,-3,3
1924,BRANCO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN  SNS SLO BASE RENDA BRANCO BASIC,8222190002.0,42,SOUTIEN / TOP,1,0,left_only,-1,1
1925,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA LH,9468440006.0,M,SHORT DOLL,10,11,both,1,0
1926,CINZA,C,VESTUARIO,CP,CPM,CPMG,2 PARES MEIA SOQUETE ACC SLO CORACOES RE,9666230001.0,34/39,MEIA CASUAL/ESPORTIVA,5,2,both,-3,3
1927,MARROM,C,VESTUARIO,C5,C5A,C5AB,OCULOS  C5 MSA MAIS ACESSORIOS MET MASC,9683860001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
1928,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK RASGOS SKY LISO,9480190004.0,42,BOTTOM CURTO JEANS,2,0,left_only,-2,2
1929,PRETO,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9564080006.0,M,CAMISOLA / ROBE,4,4,both,0,0
1930,,W,BELEZA,WL,WLM,WLMF,LAPIS  WL VULT VULT LAP OLH PRET 12g,9032370000.0,,LAPIS,1,1,both,0,0
1931,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAG,RELOGIO TUGUIR FEM DOURADO AVULSO ANALOG,9553130000.0,,MASCULINO DOURADO,1,1,both,0,0
1932,,H,ELETRO-ELETRONICOS,HB,HBH,HBHA,MOTO G22 PRETO 128GB,9588680000.0,,MOTOROLA,5,5,both,0,0
1933,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  CRN PRD INK USED TANK E RASGOS LI,9412770006.0,44,CALÇA JEANS,1,0,left_only,-1,1
1934,AZUL,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA JV MSA INK BASICA BARRA VIRA,9475000010.0,38,CALÇA SARJA,2,0,left_only,-2,2
1935,,W,BELEZA,WL,WLN,WLNB,ESMALTE  WL VULT VULT ESMALTE 5F CISNE N,9032530000.0,,ESMALTE,1,1,both,0,0
1936,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN PRD DISNEY,9590670001.0,G,SHORT DOLL,2,1,both,-1,1
1937,ROXO,C,VESTUARIO,C8,C8C,C8CA,CALCA C8 PRD INK INFA COM CINTINHO DE TE,9483680003.0,8,CALÇA,2,1,both,-1,1
1938,CINZA,C,VESTUARIO,CP,CPM,CPMG,3 PARES MEIA CURTA FCX GARFIELD   CINZA,9436710001.0,34/39,MEIA CASUAL/ESPORTIVA,1,0,left_only,-1,1
1939,PINK,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB PINK BCO MHO REF,6944140006.0,G,CALCINHA / BOTTOM,5,0,left_only,-5,5
1940,VERMELHO,C,VESTUARIO,C6,C6A,C6AB,2 CALCINHAS APP TRS MEDIA MFB REF 50509,8323340005.0,G,CALCINHA / BOTTOM,1,2,both,1,0
1941,JEANS,C,VESTUARIO,CY,CYA,CYAF,BLUSA JEANS APP EVT JEANS CRN  PRD INK M,8569960003.0,40,TOP,2,0,left_only,-2,2
1942,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9384410005.0,42,BOTTOM CURTO JEANS,1,0,left_only,-1,1
1943,,W,BELEZA,WL,WLN,WLNB,ESMALTE  WL VULT VULT ESMALTE 5F GEL TOP,9032600000.0,,ESMALTE,2,2,both,0,0
1944,JEANS,C,VESTUARIO,C8,C8D,C8DB,BERMUDA EVT PAIS C8 PRD INFO INK FIVE PO,9483840001.0,4,BERMUDA,0,0,left_only,0,0
1945,PRETO,C,VESTUARIO,CR,CRA,CRAK,CALCINHA  PRD ELLA FOLHAGEM ESTAMPADO PR,9388900003.0,M,KIT CALCINHA,1,1,both,0,0
1946,ROXO,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN SLO INK BARRA VIRADA 1,9384650002.0,44,BOTTOM CURTO SARJA,1,1,both,0,0
1947,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN SLO INK BASICA STONE  LI,9383890001.0,36,CALÇA JEANS,2,0,left_only,-2,2
1948,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA EVT PAIS INK COM USED FILIG,9440430005.0,44,CALÇA JEANS,2,0,left_only,-2,2
1949,,W,BELEZA,WA,WAC,WACP,DESODORANTE COLONIA FEMININA LARISSA MAN,9428710000.0,,PERFUME,3,2,both,-1,1
